CustomerID,Age,Gender,Income,CreditScore,MaritalStatus,LoanAmount,LoanStatus
2068,47,Male,42032,573,Married,39574,0
2069,50,Female,93537,823,Divorced,39574,0
2070,30,Female,35303,518,Divorced,39565,0
2071,69,Female,136003,812,Single,39565,0
2072,43,Male,101993,698,Single,39560,1
2073,39,Female,146726,410,Married,39558,1
2074,56,Male,126979,763,Divorced,39548,1
2075,19,Male,32303,392,Divorced,39548,0
2076,55,Male,70701,750,Single,39532,1
2077,56,Female,70511,695,Single,39514,0
2078,43,Female,100664,778,Single,39514,1
2079,63,Male,38280,615,Married,39513,0
2080,67,Male,59427,652,Divorced,39509,1
2081,32,Male,117180,538,Divorced,39476,1
2082,51,Female,123550,403,Divorced,39468,1
2083,59,Female,26967,328,Single,39463,1
2084,61,Male,26661,388,Married,39458,0
2085,66,Male,97952,674,Married,39457,1
2086,57,Female,86046,696,Single,39455,1
2087,28,Male,126918,663,Married,39447,1
2088,20,Female,55200,446,Married,39434,1
2089,23,Female,87442,613,Divorced,39433,1
2090,26,Male,81671,847,Single,39431,0
2091,23,Male,111070,751,Single,39429,1
2092,26,Female,78168,805,Single,39428,1
2093,56,Female,68322,785,Single,39427,1
2094,48,Female,101984,400,Divorced,39421,0
2095,49,Female,57696,406,Married,39413,1
2096,58,Female,90246,590,Married,39413,0
2097,67,Male,129844,648,Divorced,39413,1
2098,29,Female,58892,526,Married,39404,0
2099,25,Female,126141,349,Single,39404,0
2100,25,Female,35583,457,Divorced,39403,0
2101,67,Male,102720,627,Divorced,39397,0
2102,45,Male,75215,376,Single,39396,0
2103,37,Female,44853,753,Single,39385,0
2104,64,Female,26109,609,Single,39382,1
2105,24,Male,128213,626,Married,39381,1
2106,28,Male,79757,807,Single,39380,0
2107,37,Male,26659,406,Divorced,39377,0
2108,33,Male,21238,540,Married,39374,1
2109,21,Female,141270,734,Married,39371,0
2110,23,Male,139211,327,Divorced,39367,1
2111,39,Female,35064,548,Married,39365,0
2112,43,Female,51115,663,Single,39358,1
2113,20,Male,51952,832,Single,39349,0
2114,58,Male,25620,771,Single,39343,0
2115,59,Male,119790,838,Single,39329,1
2116,31,Male,122985,712,Married,39329,1
2117,28,Female,64258,464,Divorced,39328,0
2118,35,Female,24470,347,Married,39321,1
2119,29,Female,42003,783,Divorced,39313,0
2120,40,Male,47571,457,Divorced,39313,0
2121,29,Female,44668,450,Single,39313,0
2122,30,Male,97259,524,Married,39313,0
2123,42,Female,132192,559,Single,39304,1
2124,62,Male,116576,686,Married,39294,0
2125,68,Female,125481,555,Married,39293,0
2126,36,Female,131505,360,Single,39291,1
2127,63,Male,52046,695,Married,39284,1
2128,53,Female,90977,696,Single,39274,0
2129,62,Female,136528,461,Divorced,39274,0
2130,25,Male,97255,679,Single,39262,0
2131,46,Male,25397,742,Married,39235,0
2132,49,Male,119925,648,Married,39229,1
2133,68,Male,103481,330,Divorced,39222,0
2134,61,Male,42233,370,Divorced,39211,1
2135,35,Female,103336,696,Divorced,39205,0
2136,23,Male,80308,737,Single,39197,1
2137,35,Female,89726,301,Single,39195,1
2138,36,Female,83219,434,Married,39195,0
2139,39,Male,123358,445,Divorced,39191,1
2140,54,Female,21130,478,Divorced,39186,1
2141,49,Female,144293,563,Single,39186,1
2142,58,Male,34071,610,Married,39186,1
2143,20,Female,105517,503,Divorced,39184,0
2144,45,Male,130240,329,Single,39179,1
2145,27,Male,22118,358,Single,39173,0
2146,68,Male,20663,308,Divorced,39171,1
2147,52,Female,82408,623,Divorced,39169,0
2148,46,Female,71786,466,Married,39157,0
2149,32,Female,101271,636,Divorced,39154,1
2150,50,Female,39158,678,Single,39151,0
2151,24,Male,51087,541,Divorced,39145,1
2152,29,Female,108114,459,Divorced,39142,0
2153,66,Male,73121,534,Married,39129,1
2154,47,Female,148142,752,Single,39126,1
2155,38,Female,39874,498,Divorced,39125,0
2156,48,Female,128067,776,Single,39122,0
2157,41,Female,103443,332,Married,39122,1
2158,37,Female,60821,707,Single,39117,1
2159,54,Male,135675,388,Divorced,39116,1
2160,21,Female,80582,520,Divorced,39108,1
2161,45,Female,142603,368,Married,39100,0
2162,61,Female,42787,593,Married,39088,0
2163,37,Female,84703,536,Married,39086,0
2164,41,Male,41705,459,Single,39084,0
2165,67,Female,89381,589,Single,39076,1
2166,66,Male,131800,832,Single,39072,1
2167,68,Female,124605,634,Single,39066,0
2168,49,Male,64653,801,Married,39065,1
2169,58,Male,102018,545,Single,39055,1
2170,53,Male,120592,622,Single,39032,0
2171,51,Male,111626,628,Single,39032,0
2172,53,Male,106217,846,Single,39025,0
2173,19,Female,143513,638,Married,39013,0
2174,32,Male,52252,470,Married,39006,0
2175,51,Female,93332,409,Divorced,39005,0
2176,53,Male,92799,309,Divorced,39000,0
2177,23,Male,82185,501,Single,38997,1
2178,56,Female,98313,556,Single,38997,1
2179,59,Male,61538,561,Married,38997,1
2180,68,Male,40343,729,Divorced,38994,0
2181,68,Male,125689,806,Single,38994,0
2182,29,Male,100398,365,Divorced,38993,0
2183,20,Female,61232,334,Divorced,38992,1
2184,62,Male,140026,790,Divorced,38986,0
2185,35,Male,123185,553,Married,38983,1
2186,57,Female,73106,316,Single,38977,0
2187,38,Female,134322,560,Single,38972,1
2188,32,Male,101227,555,Married,38968,1
2189,50,Male,73079,723,Married,38968,0
2190,52,Female,45028,800,Married,38963,0
2191,43,Male,62135,585,Divorced,38955,1
2192,25,Female,51066,306,Divorced,38945,1
2193,53,Male,139599,796,Single,38939,0
2194,65,Female,118717,498,Single,38933,0
2195,47,Female,103470,717,Divorced,38926,0
2196,40,Female,40910,351,Divorced,38920,0
2197,59,Male,133018,542,Married,38917,1
2198,61,Male,27141,518,Divorced,38912,0
2199,31,Male,65950,817,Single,38910,1
2200,31,Male,75723,408,Single,38908,0
2201,19,Female,36225,650,Married,38895,1
2202,54,Female,120250,365,Married,38891,0
2203,22,Female,107123,309,Single,38889,1
2204,55,Male,52959,501,Divorced,38889,0
2205,62,Male,69192,513,Divorced,38888,0
2206,58,Male,99711,367,Single,38880,0
2207,64,Female,30051,626,Divorced,38879,0
2208,31,Male,91428,349,Divorced,38876,1
2209,56,Male,144212,316,Single,38876,0
2210,42,Female,23449,822,Single,38860,0
2211,37,Female,61095,605,Married,38848,0
2212,19,Male,124213,691,Single,38845,0
2213,56,Female,97929,423,Married,38843,1
2214,23,Male,49190,803,Married,38843,0
2215,34,Female,120245,524,Divorced,38840,1
2216,42,Female,117069,617,Single,38834,0
2217,45,Female,46141,772,Divorced,38822,0
2218,19,Male,122525,840,Single,38821,1
2219,52,Male,43908,657,Single,38820,0
2220,54,Male,124847,782,Divorced,38814,0
2221,22,Female,140910,728,Married,38813,0
2222,18,Female,143268,796,Single,38812,0
2223,57,Female,52322,771,Married,38808,0
2224,29,Female,70710,599,Divorced,38807,1
2225,53,Male,34012,383,Divorced,38804,0
2226,62,Male,54889,676,Single,38803,0
2227,40,Male,37412,612,Divorced,38787,0
2228,64,Female,116150,619,Single,38783,1
2229,48,Female,130030,503,Single,38772,1
2230,28,Male,44657,654,Single,38770,1
2231,27,Female,25656,593,Single,38761,0
2232,20,Male,28967,803,Single,38759,0
2233,31,Female,104958,444,Divorced,38759,0
2234,33,Female,35764,838,Single,38754,0
2235,27,Male,35873,316,Married,38742,0
2236,46,Male,114485,338,Single,38741,1
2237,27,Female,129383,429,Single,38739,0
2238,29,Male,71030,414,Single,38739,1
2239,47,Male,87807,749,Divorced,38736,1
2240,58,Female,21607,344,Married,38727,1
2241,18,Female,39523,515,Married,38713,0
2242,22,Female,68447,714,Married,38705,0
2243,37,Male,69757,564,Divorced,38698,1
2244,25,Female,149042,739,Divorced,38696,1
2245,60,Female,139423,680,Single,38696,1
2246,29,Female,113526,600,Divorced,38696,1
2247,18,Female,89201,470,Married,38694,1
2248,37,Female,148765,705,Married,38682,0
2249,45,Male,101844,654,Divorced,38681,1
2250,60,Female,91388,460,Divorced,38674,1
2251,54,Female,25462,325,Married,38667,0
2252,64,Male,136832,382,Married,38666,1
2253,54,Female,51795,472,Married,38661,1
2254,29,Female,89806,369,Married,38655,1
2255,54,Male,68465,305,Married,38649,1
2256,66,Female,81109,494,Divorced,38648,0
2257,66,Male,110027,824,Divorced,38635,0
2258,61,Female,70528,362,Single,38633,1
2259,45,Male,56230,312,Single,38631,1
2260,64,Male,68242,504,Single,38630,1
2261,32,Female,85883,339,Divorced,38630,1
2262,23,Male,134688,464,Single,38630,0
2263,61,Male,118366,330,Single,38621,0
2264,37,Female,21783,828,Divorced,38618,0
2265,67,Female,48390,697,Married,38616,1
2266,31,Male,28417,758,Divorced,38607,0
2267,19,Female,92102,522,Divorced,38603,1
2268,26,Male,37426,377,Married,38599,1
2269,54,Male,50750,727,Single,38599,0
2270,37,Female,78188,724,Divorced,38596,1
2271,43,Female,30872,686,Divorced,38594,0
2272,46,Male,114231,538,Married,38590,0
2273,18,Female,149860,389,Divorced,38585,1
2274,52,Female,68086,684,Single,38584,0
2275,23,Male,86770,438,Married,38574,1
2276,54,Male,120288,823,Divorced,38573,1
2277,22,Male,114368,543,Single,38570,0
2278,50,Male,144158,804,Single,38551,0
2279,66,Male,103514,721,Divorced,38537,0
2280,68,Male,108177,481,Single,38529,0
2281,31,Female,112663,494,Married,38524,0
2282,29,Male,54720,352,Single,38510,1
2283,59,Female,38079,478,Married,38505,1
2284,37,Female,37338,592,Married,38504,0
2285,67,Male,23291,674,Married,38495,0
2286,41,Female,94084,358,Divorced,38494,0
2287,60,Male,132808,353,Single,38477,1
2288,51,Female,130091,544,Divorced,38474,1
2289,42,Male,119272,448,Divorced,38473,1
2290,67,Male,69393,667,Married,38473,0
2291,46,Male,113558,315,Divorced,38472,1
2292,56,Male,89770,475,Single,38462,0
2293,48,Female,46720,839,Divorced,38459,0
2294,64,Female,126642,705,Divorced,38438,0
2295,60,Female,125653,766,Married,38432,1
2296,67,Female,33368,428,Married,38426,1
2297,40,Female,74313,522,Divorced,38422,0
2298,61,Male,67969,543,Married,38411,0
2299,55,Male,68838,725,Divorced,38409,0
2300,37,Male,28734,653,Single,38404,1
2301,40,Male,127187,625,Single,38401,1
2302,62,Male,119329,302,Married,38397,0
2303,69,Female,146930,778,Single,38397,0
2304,33,Male,32197,380,Single,38396,0
2305,67,Male,88895,343,Divorced,38380,0
2306,59,Female,123561,454,Married,38379,1
2307,25,Female,140424,835,Single,38370,1
2308,67,Male,76831,398,Married,38370,1
2309,38,Male,121255,696,Married,38368,0
2310,18,Female,78073,470,Married,38364,1
2311,25,Male,92925,447,Single,38357,1
2312,46,Male,132970,422,Married,38351,1
2313,49,Male,100488,411,Married,38347,0
2314,55,Female,114611,429,Divorced,38342,1
2315,22,Male,104475,367,Divorced,38338,1
2316,64,Male,132531,844,Divorced,38332,0
2317,39,Female,70302,585,Divorced,38329,0
2318,64,Female,35624,304,Married,38327,0
2319,51,Female,87271,417,Divorced,38323,0
2320,18,Male,44315,529,Divorced,38313,1
2321,43,Female,37422,459,Single,38312,0
2322,60,Male,59137,593,Divorced,38310,1
2323,27,Female,92663,485,Divorced,38309,0
2324,47,Male,121216,523,Single,38307,0
2325,67,Female,68232,451,Married,38306,1
2326,35,Male,139528,439,Married,38301,0
2327,34,Male,145420,666,Single,38293,0
2328,43,Female,98142,427,Single,38293,1
2329,25,Female,52743,650,Married,38279,1
2330,64,Male,119546,446,Divorced,38273,0
2331,57,Female,35636,584,Single,38272,0
2332,66,Male,110884,768,Single,38258,0
2333,29,Female,30108,517,Single,38257,1
2334,44,Female,93634,735,Married,38256,1
2335,25,Male,56180,444,Married,38251,0
2336,42,Female,38883,576,Married,38239,1
2337,63,Female,64400,359,Married,38238,1
2338,21,Male,65999,674,Married,38227,0
2339,50,Male,67951,703,Divorced,38226,0
2340,18,Female,27160,413,Divorced,38225,0
2341,36,Male,75262,794,Married,38223,0
2342,48,Female,39929,635,Married,38218,1
2343,33,Female,103133,584,Married,38218,0
2344,31,Male,31123,428,Single,38213,0
2345,65,Male,135106,614,Single,38212,1
2346,22,Male,48357,370,Married,38212,1
2347,58,Male,90496,644,Married,38212,1
2348,43,Male,53556,397,Single,38208,1
2349,45,Male,103791,599,Single,38177,1
2350,19,Female,81934,475,Single,38166,1
2351,67,Female,98886,374,Single,38154,1
2352,23,Male,50881,442,Single,38151,0
2353,26,Female,38409,322,Married,38150,0
2354,50,Female,75416,480,Married,38140,1
2355,58,Female,118171,344,Single,38140,0
2356,42,Female,87982,768,Married,38140,1
2357,65,Male,142117,391,Single,38138,0
2358,30,Female,50657,568,Single,38135,1
2359,26,Female,106743,333,Single,38123,1
2360,30,Male,68951,663,Married,38121,1
2361,48,Male,28752,432,Married,38118,1
2362,58,Male,137339,681,Married,38118,1
2363,28,Male,33440,576,Married,38112,1
2364,21,Female,64864,455,Divorced,38111,0
2365,51,Male,69691,686,Single,38111,0
2366,55,Female,92035,834,Single,38109,0
2367,63,Female,106675,499,Married,38106,0
2368,21,Male,100303,574,Married,38103,0
2369,55,Male,42343,800,Divorced,38101,0
2370,36,Male,113248,758,Single,38098,1
2371,23,Male,39673,349,Single,38083,1
2372,51,Male,79954,831,Married,38083,0
2373,35,Male,74698,391,Married,38080,1
2374,30,Female,115024,755,Divorced,38071,0
2375,58,Female,46520,638,Single,38070,0
2376,40,Female,129641,352,Divorced,38069,1
2377,36,Female,134123,795,Single,38068,1
2378,62,Male,35784,303,Married,38068,0
2379,28,Male,137446,580,Divorced,38064,1
2380,18,Female,58079,589,Married,38064,1
2381,41,Female,64220,372,Single,38062,0
2382,24,Female,40491,436,Single,38058,0
2383,42,Male,132878,692,Divorced,38048,0
2384,38,Male,136583,507,Married,38040,0
2385,32,Male,68720,559,Single,38034,1
2386,18,Female,120804,562,Single,38030,0
2387,29,Female,34718,804,Divorced,38030,1
2388,24,Male,55597,849,Divorced,38010,1
2389,32,Male,81217,502,Married,38006,0
2390,38,Female,118351,646,Divorced,38003,1
2391,36,Female,120668,351,Single,37994,0
2392,46,Male,46832,655,Married,37993,1
2393,42,Female,74818,818,Married,37982,1
2394,50,Male,117398,662,Married,37978,1
2395,66,Male,32864,344,Single,37969,0
2396,49,Female,108378,677,Divorced,37968,1
2397,66,Female,143633,711,Married,37968,0
2398,52,Female,28177,441,Single,37967,1
2399,61,Male,66115,557,Divorced,37963,0
2400,55,Female,142318,336,Married,37956,1
2401,43,Female,126235,344,Divorced,37950,1
2402,28,Male,76210,345,Divorced,37949,1
2403,52,Male,71954,600,Divorced,37941,0
2404,25,Female,131145,587,Single,37939,1
2405,63,Male,31844,568,Married,37927,0
2406,31,Male,94130,361,Married,37926,1
2407,27,Male,33418,541,Married,37919,0
2408,19,Female,54854,653,Single,37903,1
2409,63,Female,108644,370,Divorced,37902,1
2410,26,Male,95955,712,Single,37898,1
2411,20,Male,108075,360,Married,37888,0
2412,38,Male,129906,751,Divorced,37884,0
2413,43,Female,63950,692,Single,37884,1
2414,25,Male,85227,828,Single,37881,0
2415,65,Male,32835,604,Single,37880,0
2416,19,Female,37533,490,Single,37880,1
2417,23,Male,134750,377,Divorced,37872,1
2418,45,Female,115051,824,Single,37872,1
2419,46,Female,121457,600,Divorced,37868,1
2420,43,Female,127504,316,Single,37843,0
2421,42,Male,107858,733,Married,37842,0
2422,29,Male,30223,342,Single,37826,1
2423,22,Female,144202,367,Single,37815,0
2424,51,Male,30273,679,Married,37782,0
2425,65,Female,53519,511,Divorced,37779,0
2426,54,Male,44160,502,Single,37777,1
2427,32,Female,147024,408,Single,37763,1
2428,61,Female,94385,583,Married,37761,1
2429,53,Male,144540,524,Divorced,37759,1
2430,32,Male,135388,417,Married,37755,1
2431,60,Male,111192,639,Single,37751,0
2432,65,Male,68988,580,Divorced,37748,1
2433,40,Female,30348,790,Single,37745,1
2434,23,Female,103460,318,Married,37726,0
2435,63,Male,137720,474,Single,37713,1
2436,67,Male,124471,768,Married,37704,0
2437,61,Female,124668,441,Married,37693,0
2438,60,Male,87519,762,Divorced,37693,1
2439,62,Male,110426,597,Married,37687,0
2440,38,Male,34629,769,Divorced,37680,0
2441,40,Male,69056,672,Divorced,37678,0
2442,60,Female,31273,767,Divorced,37659,1
2443,33,Female,140484,737,Divorced,37652,0
2444,64,Male,117275,742,Divorced,37649,0
2445,32,Female,60416,755,Married,37637,0
2446,42,Male,27894,547,Married,37636,0
2447,53,Male,66073,441,Divorced,37634,0
2448,28,Male,65693,701,Married,37620,1
2449,68,Female,71466,521,Divorced,37609,0
2450,32,Female,44343,483,Married,37599,0
2451,21,Female,63095,663,Divorced,37598,1
2452,38,Female,51174,487,Single,37596,0
2453,30,Female,70801,412,Single,37582,0
2454,39,Male,142388,480,Divorced,37581,0
2455,36,Male,129715,498,Married,37577,1
2456,51,Female,92436,369,Divorced,37576,1
2457,31,Female,134441,784,Married,37574,1
2458,21,Female,89336,698,Divorced,37568,0
2459,65,Male,120782,309,Divorced,37562,0
2460,69,Female,146947,302,Married,37559,1
2461,63,Male,128271,777,Married,37553,1
2462,44,Male,62926,366,Divorced,37539,1
2463,46,Female,92590,396,Single,37537,1
2464,64,Male,58827,830,Single,37533,1
2465,45,Male,128263,617,Single,37512,0
2466,52,Female,64775,397,Single,37510,0
2467,25,Male,61201,356,Single,37501,0
2468,33,Female,49373,406,Married,37499,0
2469,59,Male,47525,387,Single,37499,0
2470,53,Female,147716,670,Married,37498,0
2471,47,Female,124513,674,Single,37497,0
2472,35,Male,92651,351,Married,37496,0
2473,19,Female,149401,340,Single,37492,0
2474,66,Male,116643,390,Single,37492,1
2475,30,Male,50486,338,Married,37489,0
2476,21,Female,98604,312,Married,37478,0
2477,43,Male,38640,403,Divorced,37477,0
2478,42,Female,117694,342,Single,37473,1
2479,47,Male,81455,508,Single,37472,1
2480,28,Male,56136,775,Married,37469,0
2481,24,Female,82425,408,Married,37460,0
2482,48,Male,76539,513,Single,37449,0
2483,61,Male,101664,708,Single,37441,0
2484,27,Male,44942,376,Married,37440,1
2485,56,Male,88363,394,Married,37437,1
2486,30,Male,78596,568,Single,37426,0
2487,48,Male,101526,660,Married,37421,1
2488,24,Male,55255,829,Married,37417,1
2489,66,Male,82129,461,Single,37409,1
2490,59,Female,105523,764,Divorced,37401,1
2491,59,Male,138209,847,Married,37400,0
2492,53,Male,131651,486,Divorced,37382,1
2493,37,Female,82286,351,Married,37379,1
2494,21,Female,106437,787,Divorced,37376,0
2495,24,Female,36277,830,Married,37375,0
2496,18,Male,21643,695,Divorced,37374,0
2497,61,Female,135900,391,Divorced,37359,0
2498,62,Female,43729,656,Married,37357,1
2499,59,Male,106623,443,Divorced,37354,0
2500,64,Male,41818,498,Single,37350,1
2501,30,Female,85555,622,Single,37346,0
2502,39,Female,118979,631,Single,37342,1
2503,38,Male,73629,563,Divorced,37316,0
2504,39,Male,135296,516,Married,37312,0
2505,45,Male,75438,733,Divorced,37311,1
2506,26,Male,134749,759,Married,37309,0
2507,43,Male,29457,802,Divorced,37308,0
2508,26,Female,79629,768,Married,37302,0
2509,32,Male,53922,665,Divorced,37300,0
2510,27,Male,29820,538,Divorced,37294,0
2511,41,Male,52750,695,Single,37283,0
2512,59,Male,128122,694,Divorced,37277,0
2513,25,Male,122020,374,Single,37271,0
2514,41,Female,123546,397,Married,37265,0
2515,33,Male,140247,682,Married,37264,0
2516,66,Female,57790,669,Single,37264,1
2517,43,Male,108405,584,Divorced,37260,1
2518,44,Female,136130,555,Married,37257,1
2519,54,Female,54421,608,Divorced,37257,1
2520,21,Male,88038,475,Divorced,37255,0
2521,67,Male,137957,527,Divorced,37247,1
2522,41,Male,102201,646,Married,37245,0
2523,36,Male,82325,641,Married,37243,0
2524,53,Male,45600,538,Divorced,37242,1
2525,56,Female,49394,649,Single,37236,0
2526,27,Male,99622,754,Single,37224,1
2527,42,Male,56171,740,Single,37222,1
2528,35,Female,119539,814,Divorced,37222,1
2529,36,Male,81526,380,Single,37217,1
2530,53,Female,139448,660,Married,37214,0
2531,27,Male,33149,587,Single,37207,1
2532,50,Female,50394,307,Single,37202,1
2533,67,Male,34396,386,Divorced,37202,0
2534,22,Female,43324,585,Married,37194,1
2535,64,Female,67198,698,Married,37190,0
2536,66,Male,102705,373,Single,37188,1
2537,52,Male,132168,738,Divorced,37183,1
2538,61,Male,133810,422,Divorced,37178,0
2539,51,Female,129813,676,Single,37174,0
